4.958217270194986148e-01,2.050630837293134501e-01,7.930525970834016725e-02,6.357529084057021718e-02,7.045715222021955992e-02,5.071276421432082543e-02,1.295264623955431627e-01
2.130244394401155025e-02,2.872784424684679191e-02,1.100114767339796691e-02,8.762658334984591707e-03,9.223423368819982926e-03,7.948865019483202649e-03,7.365188240312407937e-03
2.435385398023561798e+00,2.775772294204930102e+00,2.262846620872841275e+00,2.957156260194830910e+00,2.881769140668664075e+00,2.192750024006500542e+00,2.012783658474001314e+00
3.827842787541093084e-01,2.974958364028634228e-01,2.475512841848094281e-01,1.857873855624243287e-01,1.857724979807130194e-01,1.550194543713701301e-01,2.177467314369118945e-01
2.686572210909718428e-01,2.182963278879500868e-01,1.732516459073702719e-01,2.037156217954472215e-01,2.072797530192398707e-01,1.720997731038962086e-01,2.375496335181963570e-01
2.447179466770006417e+00,1.994912209625563371e+00,1.633949204503254427e+00,8.021359565828017901e-01,9.016715452222378024e-01,6.959355592784528532e-01,7.191331154478403098e-01
0.000000000000000000e+00,1.209360058506736601e-04,3.787418572679952366e-04,1.455060647617310030e-03,5.243009642766604779e-04,1.268691779924728058e-03,4.229448909138059667e-04
4.127478289365885677e-01,3.719482221858102511e-01,3.309847615926593267e-01,1.007701130591512340e-01,1.017532361133868524e-01,1.114206128133704704e-01,1.117483204981156858e-01
-2.156467811327450335e+01,-2.128189736905922658e+01,-2.226668750656336471e+01,-2.236230686801913947e+01,-2.323792786139804178e+01,-2.224037171386212464e+01,-2.159390359583523278e+01
-5.983306217163777418e-01,-6.263631010881556271e-01,7.893867276962734936e-01,1.833694317842385457e+00,1.671897655493690182e+00,1.058597250089764685e+00,5.490759303752867915e-01
-4.096502015778287764e-01,-2.096571380640584459e-01,3.516450966673505540e-01,-1.766956901424532989e+00,-2.343641134626224698e+00,-2.155059562127935369e+00,-2.103852292165839799e+00
-1.980726684806963345e+00,-2.042023847322938845e+00,-1.945670136721436183e+00,-2.304804531668956102e-01,5.100160863994726013e-01,3.463184950631737480e-01,-6.996264308951120059e-01
-3.522944343389985966e-01,-1.834183646856205607e-01,-3.953586676349692408e-01,-9.156522110489396793e-01,-1.244263602312893457e+00,-3.618521010890195511e-01,-2.710354889755079433e-01
-3.454226808520547976e-01,-3.797115166701890976e-01,-1.024077213447858625e+00,-1.443233046352541349e+00,-5.396831258332436265e-01,-7.150594574212002508e-01,-4.791333513810446254e-01
-4.279561381146260723e-01,-3.621841105734065480e-01,1.712989390988021166e-01,-7.548949453899889139e-02,6.612885327208685438e-02,9.914649632434531512e-02,-1.172284885063373250e-01
-1.860022410974074281e-01,-3.546697791563657165e-01,-6.137647922862394800e-01,-6.548449652734092963e-01,-3.127271055239742859e-02,-3.862747719105877331e-01,-1.271966749650542405e-01
-8.579869029496625110e-01,-1.162886817419896746e+00,-6.014477301995120317e-01,-4.040602541068185616e-01,3.294252012571213806e-01,3.870052873940498239e-01,-6.726465640215899267e-02
-8.272140918759334216e-01,-1.273448311512976661e+00,-6.356662116501138327e-01,-5.528537259060573028e-01,-5.296467329363121479e-01,-2.386324488385046516e-01,-1.028852804878545857e-01
-5.657670266453458385e-01,-1.089565423858696036e+00,-7.129163720623019618e-01,-3.846497594287781041e-01,-2.807043110250834750e-01,-2.351721347383286531e-01,-3.373593831203758331e-01
8.894798496040708102e-02,-2.124729497511617660e-01,8.201286067694109339e-02,7.497102113722822758e-02,-6.613089578660970025e-01,-4.560634016597902018e-01,-4.250271720320584756e-01
1.180780880547378286e+00,1.011641182683085560e+00,6.153114588069472091e-02,-7.252631422663221583e-01,-1.395518862208736666e+00,-1.065195293485389660e+00,-7.142245499009785004e-01
1.279571174066312597e-04,4.979350908254631669e-04,2.567000550909753417e-03,5.934523835588817464e-03,6.559759021693404961e-03,3.304935956907105259e-04,2.869272808713048645e-04
4.229065101449030117e-04,9.750779515703298858e-03,2.763290675030157656e-02,2.198883777868705647e-03,3.079710849816218198e-04,3.586901945168679412e-04,1.027284004185068577e-03
1.156855960662293457e-03,2.113404532925396671e-03,3.407393804400840089e-03,7.324991809376449206e-04,1.857455814271207688e-04,2.460863403226120228e-03,3.088541798917900788e-03
1.857714728968207739e-03,2.742877456031070013e-03,1.604295260529916591e-03,9.661583957955370257e-04,7.539824650571233912e-04,3.393518549912540624e-04,1.780007934119318038e-03
3.950623571849692928e-03,2.879351005482298255e-03,3.189961894783044046e-04,2.339465052385179464e-04,1.760208937673216935e-05,3.328996377558128940e-04,1.197707418147113834e-03
7.428173781105437429e-04,4.833965543547864992e-04,9.409860186954143498e-04,1.116870241560555905e-03,4.118299474981741617e-04,2.619475891408052422e-03,1.901832883551542478e-03
4.854939903488000733e-04,4.366913580425796446e-04,2.618987306558330942e-03,3.272849724015403170e-03,2.402396396893372119e-03,1.114977035501545565e-03,1.155320624723643521e-03
6.076565853497117734e-04,5.026531602061154501e-04,8.506855489741731993e-04,1.170031008425614786e-03,2.462903170991510024e-04,4.496378098721670689e-04,6.727761555215888093e-04
3.442135651235141391e-05,3.777718270831771728e-04,1.166737384445219305e-03,1.004387938803134655e-03,1.983045142815859085e-03,1.450738515303793587e-03,1.110625381246211751e-03
1.508537239386407731e-03,9.809904692425121947e-04,2.246153270950078482e-04,1.040014421706124306e-04,7.046198497955245008e-04,2.828650730714974033e-03,9.387812943444439479e-03
1.234898655384647926e-03,7.549728439269335657e-04,3.024842844119997559e-04,1.513041863315477391e-03,4.914427581648964094e-03,2.214073671437700661e-02,1.531767166996786042e-02
1.665132430044625772e-04,3.844206481093234880e-04,4.699267718118422068e-04,3.100224666674762652e-02,3.286467162290047928e-02,7.368636643113471787e-03,6.524901170724351808e-03
1.039962141958309652e-03,2.551459753194744700e-03,7.342281250147645634e-03,8.252418418965774480e-03,8.844218019375458747e-03,5.943288171409127907e-03,4.377199738443125245e-03
3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00
